600	89754
93	442
318	376	29
377	318	32
318	378	75
379	318	78
318	380	34
318	381	81
318	382	75
383	318	79
318	384	50
385	318	80
386	318	44
318	387	87
318	388	79
389	318	24
390	318	35
318	391	23
318	392	16
393	318	85
318	394	79
395	318	51
318	396	69
397	318	66
318	398	62
318	399	42
400	318	4
401	318	73
402	318	12
318	403	79
404	318	40
318	405	52
318	406	4
407	318	85
408	318	76
318	409	89
318	410	17
318	411	79
412	318	99
318	413	16
414	318	45
318	415	97
318	416	74
417	318	96
418	318	3
318	419	49
318	420	5
421	318	71
318	422	90
423	318	78
424	318	39
425	318	79
426	318	16
318	427	61
318	428	40
429	318	66
318	430	24
318	431	33
432	318	61
433	318	76
434	318	16
435	318	81
318	436	19
437	318	82
318	438	51
439	318	92
440	318	50
441	318	69
318	442	43
318	443	17
444	318	15
445	318	22
446	318	65
447	318	47
448	318	20
449	318	8
450	318	47
318	451	86
318	452	4
453	318	68
318	454	98
318	455	27
456	318	83
457	318	60
318	458	84
318	459	29
460	318	7
318	461	88
462	318	73
318	463	69
464	318	51
318	465	25
466	318	7
318	467	35
318	468	60
318	469	30
318	470	14
318	471	49
472	318	97
473	318	73
318	474	8
318	475	44
476	318	15
477	318	10
478	318	88
318	479	41
480	318	81
481	318	27
318	482	82
318	483	71
484	318	72
318	485	32
486	318	11
318	487	74
488	318	27
489	318	20
490	318	81
491	318	18
318	492	74
318	493	8
494	318	73
318	495	16
318	496	52
318	497	99
318	498	79
318	499	72
318	500	50
318	501	66
318	502	79
503	318	28
504	318	65
505	318	80
318	506	86
507	318	40
508	318	78
318	509	21
510	318	63
511	318	100
512	318	80
318	513	39
318	514	58
515	318	98
516	318	26
318	517	21
518	318	12
318	519	27
318	520	20
318	521	97
318	522	49
523	318	19
318	524	99
318	525	3
318	526	88
318	527	15
318	528	8
529	318	99
318	530	41
318	531	52
532	318	65
533	318	94
318	534	60
535	318	41
536	318	68
537	318	87
318	538	55
539	318	74
318	540	41
318	541	98
318	542	96
543	318	82
318	544	86
318	545	85
318	546	40
318	547	56
318	548	69
549	318	87
318	550	15
551	318	2
318	552	13
318	553	12
554	318	74
318	555	46
318	556	60
318	557	45
318	558	37
318	559	79
318	560	33
318	561	100
318	562	77
318	563	23
318	564	37
565	318	83
318	566	33
567	318	9
568	318	96
569	318	42
318	570	76
318	571	4
318	572	90
573	318	14
574	318	23
318	575	89
576	318	93
577	318	48
318	578	4
579	318	90
580	318	21
318	581	50
318	582	58
583	318	92
318	584	62
585	318	36
318	586	22
587	318	6
588	318	57
318	589	41
590	318	41
591	318	62
318	592	81
318	593	67
318	594	19
595	318	93
596	318	79
597	318	5
318	598	68
599	318	58
320	319	4
319	321	36
319	322	85
319	323	80
324	319	3
325	319	41
326	319	78
319	327	63
328	319	44
329	319	69
319	330	65
331	319	2
332	319	27
333	319	60
334	319	74
319	335	91
336	319	91
319	337	19
338	319	1
339	319	91
340	319	72
319	341	32
342	319	76
319	343	62
344	319	7
345	319	76
319	346	74
347	319	26
348	319	94
319	349	91
319	350	31
319	351	89
319	352	85
319	353	82
354	319	98
355	319	76
319	356	71
357	319	50
358	319	19
359	319	18
360	319	40
361	319	95
319	362	25
363	319	50
319	364	14
319	365	36
366	319	95
367	319	4
319	368	97
369	319	97
370	319	1
371	319	21
319	372	79
373	319	85
319	374	18
319	375	78
376	319	100
377	319	86
319	378	96
379	319	74
319	380	39
319	381	42
319	382	48
383	319	79
319	384	70
385	319	39
386	319	74
387	319	58
319	388	79
319	389	13
390	319	68
319	391	12
319	392	27
319	393	63
319	394	90
395	319	16
319	396	98
319	397	60
319	398	45
399	319	80
319	400	75
319	401	55
319	402	21
403	319	40
404	319	2
319	405	73
406	319	67
319	407	21
408	319	91
319	409	37
319	410	83
319	411	85
319	412	85
413	319	57
414	319	73
319	415	74
319	416	91
417	319	80
418	319	87
319	419	80
420	319	58
421	319	100
319	422	7
423	319	7
424	319	84
319	425	20
319	426	81
319	427	78
319	428	79
319	429	81
430	319	39
319	431	33
319	432	61
319	433	25
434	319	4
435	319	17
319	436	83
437	319	64
319	438	54
319	439	9
319	440	40
441	319	91
319	442	44
319	443	59
319	444	64
445	319	33
446	319	55
319	447	68
319	448	16
449	319	96
319	450	19
319	451	88
452	319	96
319	453	76
319	454	12
319	455	42
456	319	59
457	319	67
319	458	98
459	319	63
319	460	82
461	319	78
319	462	26
463	319	29
464	319	92
465	319	54
466	319	39
319	467	6
319	468	20
319	469	93
319	470	4
319	471	33
472	319	51
473	319	18
474	319	67
319	475	24
476	319	88
319	477	70
319	478	73
479	319	87
319	480	86
319	481	60
319	482	31
483	319	85
484	319	34
485	319	80
486	319	25
487	319	61
319	488	5
489	319	52
490	319	17
319	491	27
492	319	10
493	319	31
494	319	83
495	319	30
496	319	75
319	497	75
319	498	94
499	319	24
319	500	64
501	319	92
319	502	1
319	503	57
504	319	61
319	505	38
506	319	83
319	507	97
508	319	94
319	509	59
319	510	33
511	319	5
512	319	8
319	513	28
514	319	63
319	515	99
319	516	98
517	319	42
518	319	77
519	319	48
520	319	76
521	319	2
522	319	57
319	523	81
524	319	95
319	525	54
319	526	43
319	527	82
528	319	54
529	319	31
319	530	81
319	531	44
532	319	84
533	319	63
319	534	29
319	535	53
319	536	9
319	537	60
538	319	6
539	319	84
319	540	1
541	319	64
542	319	1
543	319	33
319	544	95
545	319	3
546	319	98
319	547	14
319	548	71
319	549	26
319	550	31
551	319	63
552	319	35
319	553	30
554	319	56
319	555	31
319	556	82
319	557	89
558	319	73
559	319	64
560	319	10
319	561	19
319	562	55
319	563	28
319	564	70
565	319	35
319	566	96
567	319	69
568	319	72
569	319	99
319	570	54
319	571	50
572	319	50
319	573	46
574	319	38
575	319	54
576	319	61
319	577	38
319	578	34
319	579	70
319	580	82
319	581	33
319	582	8
319	583	6
584	319	71
319	585	31
319	586	20
319	587	68
319	588	38
589	319	80
319	590	32
591	319	32
592	319	89
319	593	82
594	319	17
319	595	29
596	319	1
597	319	39
598	319	37
319	599	89
320	321	96
320	322	28
320	323	96
324	320	20
320	325	67
320	326	97
320	327	4
328	320	98
320	329	93
330	320	68
331	320	9
320	332	35
333	320	85
320	334	91
335	320	96
320	336	17
320	337	86
338	320	14
320	339	74
320	340	44
341	320	20
320	342	36
343	320	39
320	344	49
320	345	50
346	320	81
347	320	84
320	348	60
349	320	70
350	320	72
320	351	54
352	320	77
320	353	99
354	320	63
355	320	44
356	320	37
320	357	34
320	358	8
320	359	47
360	320	64
320	361	76
320	362	77
320	363	44
320	364	97
320	365	87
366	320	95
320	367	70
368	320	12
320	369	79
370	320	6
371	320	17
372	320	67
320	373	30
374	320	32
375	320	79
320	376	53
377	320	78
320	378	24
379	320	10
380	320	56
320	381	27
382	320	61
383	320	5
320	384	65
385	320	33
320	386	3
387	320	86
388	320	4
320	389	19
320	390	4
320	391	83
320	392	24
393	320	4
320	394	67
395	320	67
396	320	4
320	397	48
398	320	74
399	320	76
320	400	11
320	401	23
320	402	80
403	320	31
320	404	70
320	405	98
320	406	74
320	407	60
320	408	55
320	409	67
410	320	70
411	320	63
320	412	40
413	320	75
414	320	68
415	320	47
416	320	97
320	417	20
320	418	65
320	419	57
420	320	51
421	320	4
422	320	40
320	423	51
424	320	62
320	425	68
426	320	84
427	320	54
320	428	60
429	320	45
320	430	87
431	320	12
320	432	78
320	433	25
434	320	28
320	435	70
436	320	39
320	437	36
438	320	99
320	439	22
440	320	7
441	320	80
320	442	55
443	320	61
444	320	30
320	445	34
320	446	17
320	447	60
448	320	90
320	449	86
320	450	80
451	320	70
320	452	61
320	453	99
454	320	5
455	320	20
456	320	98
320	457	68
458	320	60
320	459	24
320	460	25
461	320	77
320	462	27
463	320	12
464	320	82
465	320	61
466	320	21
467	320	4
468	320	23
320	469	42
470	320	81
471	320	65
320	472	33
473	320	82
320	474	73
475	320	26
476	320	33
320	477	17
478	320	70
320	479	23
320	480	30
481	320	95
320	482	29
320	483	49
484	320	9
320	485	63
320	486	87
320	487	90
320	488	96
320	489	36
490	320	76
320	491	42
492	320	20
493	320	64
494	320	53
495	320	65
320	496	33
497	320	79
320	498	80
320	499	11
500	320	59
501	320	38
502	320	24
503	320	48
504	320	2
320	505	7
506	320	25
507	320	63
508	320	45
320	509	15
320	510	80
511	320	78
320	512	18
320	513	41
320	514	8
320	515	30
320	516	29
320	517	41
518	320	5
320	519	17
320	520	60
521	320	77
522	320	60
523	320	17
524	320	19
525	320	43
320	526	54
527	320	26
320	528	49
529	320	96
320	530	44
531	320	15
320	532	41
320	533	95
534	320	28
320	535	96
536	320	52
537	320	61
538	320	66
539	320	20
540	320	54
320	541	12
542	320	41
543	320	55
320	544	23
545	320	30
546	320	60
547	320	93
548	320	44
320	549	32
320	550	11
320	551	57
320	552	99
320	553	31
554	320	23
320	555	2
320	556	24
320	557	5
320	558	85
559	320	42
560	320	20
320	561	31
320	562	98
320	563	90
320	564	22
320	565	74
566	320	63
320	567	61
568	320	64
320	569	88
570	320	98
571	320	57
572	320	8
573	320	41
574	320	73
320	575	19
576	320	91
577	320	65
578	320	13
320	579	62
580	320	66
581	320	56
582	320	23
320	583	89
584	320	63
320	585	72
320	586	26
587	320	32
320	588	57
589	320	62
590	320	4
591	320	56
320	592	80
593	320	8
320	594	9
595	320	79
596	320	11
320	597	50
598	320	96
599	320	87
322	321	95
323	321	31
324	321	5
321	325	46
321	326	39
327	321	25
321	328	64
329	321	26
330	321	76
321	331	55
321	332	76
333	321	8
334	321	35
335	321	50
321	336	90
337	321	58
338	321	13
339	321	82
340	321	44
321	341	14
342	321	68
343	321	47
344	321	96
321	345	41
321	346	67
347	321	20
321	348	30
321	349	9
350	321	7
321	351	23
352	321	25
353	321	50
321	354	3
321	355	2
356	321	88
321	357	34
358	321	43
359	321	36
321	360	100
321	361	27
362	321	69
363	321	11
321	364	9
365	321	12
321	366	11
321	367	72
321	368	63
321	369	37
370	321	14
321	371	76
321	372	70
321	373	71
374	321	59
375	321	7
376	321	47
321	377	62
378	321	63
321	379	62
380	321	24
381	321	17
321	382	65
383	321	45
321	384	51
385	321	49
321	386	61
387	321	89
321	388	31
389	321	83
390	321	4
391	321	2
321	392	36
321	393	4
394	321	38
395	321	13
321	396	19
321	397	34
398	321	15
399	321	69
321	400	56
401	321	55
321	402	72
321	403	75
404	321	75
405	321	4
321	406	96
321	407	82
408	321	9
409	321	44
321	410	55
411	321	66
412	321	76
321	413	51
321	414	71
415	321	89
416	321	69
417	321	50
321	418	46
419	321	77
321	420	29
421	321	99
321	422	94
321	423	72
321	424	86
321	425	63
321	426	90
427	321	45
428	321	95
429	321	78
321	430	53
431	321	70
321	432	13
433	321	75
321	434	1
321	435	65
321	436	84
437	321	89
321	438	98
439	321	29
440	321	34
441	321	78
321	442	3
443	321	37
444	321	50
445	321	6
321	446	92
447	321	10
321	448	75
449	321	43
450	321	73
451	321	24
321	452	99
321	453	99
454	321	82
455	321	46
456	321	71
321	457	41
458	321	7
321	459	28
460	321	8
321	461	59
462	321	62
321	463	61
321	464	83
321	465	20
321	466	88
467	321	41
468	321	36
321	469	50
321	470	41
321	471	22
321	472	36
321	473	14
474	321	43
475	321	46
476	321	57
477	321	52
478	321	60
479	321	21
480	321	67
481	321	49
482	321	33
321	483	25
321	484	68
321	485	10
486	321	54
487	321	42
488	321	2
321	489	2
321	490	12
321	491	85
321	492	47
321	493	39
494	321	99
321	495	13
321	496	42
321	497	5
498	321	28
321	499	96
321	500	16
321	501	87
502	321	93
321	503	27
321	504	66
321	505	98
506	321	51
321	507	65
508	321	94
321	509	39
321	510	59
321	511	84
512	321	71
513	321	47
514	321	28
321	515	41
321	516	17
517	321	74
321	518	23
519	321	34
321	520	32
321	521	73
321	522	33
321	523	45
321	524	16
525	321	56
526	321	78
321	527	82
528	321	69
529	321	43
530	321	59
321	531	64
532	321	96
321	533	79
321	534	46
321	535	28
536	321	38
537	321	100
538	321	43
539	321	11
321	540	72
321	541	28
542	321	32
543	321	17
321	544	79
545	321	51
546	321	61
321	547	6
548	321	5
321	549	41
550	321	94
551	321	49
552	321	4
321	553	40
321	554	42
321	555	34
321	556	66
557	321	59
558	321	5
321	559	13
560	321	4
321	561	42
562	321	20
321	563	44
321	564	59
565	321	51
566	321	48
567	321	92
321	568	96
569	321	25
321	570	43
571	321	95
321	572	16
573	321	59
321	574	18
321	575	60
321	576	84
577	321	27
321	578	12
579	321	91
580	321	41
321	581	8
321	582	93
321	583	99
321	584	67
585	321	85
586	321	15
587	321	22
321	588	29
321	589	44
321	590	42
591	321	69
321	592	93
593	321	2
594	321	31
595	321	40
596	321	74
597	321	71
321	598	39
321	599	43
323	322	22
322	324	32
325	322	83
326	322	1
327	322	69
328	322	48
322	329	70
330	322	31
322	331	45
322	332	77
333	322	69
322	334	69
335	322	53
336	322	83
322	337	42
322	338	17
339	322	64
322	340	85
341	322	5
342	322	77
322	343	27
322	344	51
345	322	11
322	346	34
347	322	37
348	322	54
322	349	80
350	322	97
322	351	56
352	322	87
322	353	51
322	354	57
355	322	25
356	322	83
357	322	67
322	358	85
322	359	24
322	360	59
322	361	37
362	322	12
322	363	84
322	364	58
322	365	92
322	366	47
367	322	80
322	368	18
369	322	12
322	370	90
371	322	40
372	322	12
322	373	2
374	322	37
375	322	21
376	322	63
322	377	87
322	378	77
379	322	15
322	380	88
381	322	67
382	322	90
322	383	6
384	322	55
322	385	36
322	386	95
322	387	84
322	388	60
322	389	75
322	390	72
391	322	53
322	392	63
393	322	95
322	394	63
395	322	90
396	322	97
322	397	17
398	322	5
399	322	79
400	322	9
322	401	39
322	402	55
403	322	39
404	322	66
405	322	39
322	406	80
407	322	30
408	322	77
322	409	5
322	410	21
322	411	29
412	322	90
322	413	64
322	414	99
322	415	4
416	322	78
417	322	6
418	322	8
322	419	4
322	420	44
322	421	60
322	422	21
322	423	11
322	424	45
322	425	4
426	322	34
427	322	85
322	428	73
322	429	52
322	430	59
322	431	89
322	432	99
322	433	10
434	322	38
322	435	100
322	436	7
437	322	25
322	438	50
439	322	79
440	322	1
441	322	91
442	322	42
322	443	83
322	444	41
322	445	83
446	322	9
322	447	13
448	322	38
449	322	98
450	322	28
322	451	64
322	452	79
322	453	48
454	322	97
322	455	70
322	456	37
457	322	53
458	322	27
322	459	89
322	460	65
322	461	49
462	322	62
322	463	31
464	322	9
465	322	75
322	466	17
322	467	99
322	468	58
322	469	38
322	470	29
322	471	19
472	322	87
322	473	96
322	474	37
322	475	14
476	322	49
477	322	76
478	322	7
322	479	77
480	322	61
322	481	70
482	322	80
322	483	70
322	484	33
485	322	41
322	486	98
322	487	20
488	322	47
322	489	52
490	322	33
491	322	54
322	492	15
322	493	28
322	494	33
495	322	8
322	496	3
322	497	5
498	322	92
499	322	10
500	322	4
501	322	67
322	502	35
503	322	8
504	322	31
322	505	56
506	322	21
322	507	90
508	322	53
322	509	40
322	510	49
511	322	61
512	322	52
322	513	71
514	322	71
515	322	58
322	516	38
517	322	45
322	518	31
322	519	58
520	322	59
322	521	39
322	522	93
322	523	98
524	322	53
322	525	57
322	526	33
322	527	73
322	528	57
322	529	28
530	322	77
531	322	2
322	532	89
533	322	9
534	322	91
322	535	90
536	322	9
537	322	71
538	322	62
322	539	14
540	322	83
322	541	41
542	322	27
543	322	73
322	544	91
545	322	10
546	322	61
547	322	37
548	322	53
549	322	78
322	550	65
322	551	7
552	322	4
322	553	36
554	322	70
322	555	40
556	322	11
557	322	5
558	322	88
559	322	93
560	322	27
322	561	96
322	562	14
322	563	50
564	322	21
322	565	63
566	322	54
567	322	95
568	322	72
322	569	61
570	322	16
322	571	51
572	322	65
322	573	20
322	574	74
322	575	72
322	576	5
577	322	18
322	578	99
322	579	43
580	322	67
322	581	63
582	322	78
322	583	33
322	584	59
322	585	61
586	322	44
587	322	94
322	588	47
589	322	50
590	322	64
322	591	21
322	592	44
322	593	21
594	322	26
595	322	20
596	322	36
597	322	40
598	322	19
322	599	60
324	323	21
323	325	38
323	326	24
327	323	32
323	328	56
323	329	94
323	330	53
331	323	67
323	332	67
323	333	82
334	323	84
335	323	11
336	323	28
323	337	27
323	338	17
323	339	84
323	340	44
323	341	88
342	323	83
343	323	77
344	323	12
323	345	82
323	346	29
323	347	21
323	348	54
323	349	35
323	350	90
323	351	84
323	352	61
353	323	58
323	354	50
355	323	11
356	323	32
357	323	38
358	323	49
323	359	58
323	360	4
323	361	85
362	323	1
323	363	82
364	323	94
323	365	16
323	366	72
323	367	78
368	323	48
323	369	44
323	370	62
323	371	93
323	372	91
373	323	15
374	323	12
375	323	68
323	376	85
377	323	23
378	323	85
379	323	8
380	323	11
381	323	31
323	382	69
383	323	75
384	323	57
323	385	8
386	323	79
323	387	88
388	323	57
389	323	54
390	323	72
391	323	56
392	323	53
323	393	59
323	394	57
395	323	56
396	323	80
397	323	91
323	398	3
399	323	43
323	400	99
323	401	57
402	323	2
323	403	8
323	404	76
405	323	97
323	406	2
407	323	79
323	408	75
409	323	43
323	410	6
323	411	79
412	323	16
323	413	87
323	414	15
323	415	29
323	416	76
323	417	54
418	323	47
419	323	47
323	420	64
323	421	68
422	323	59
323	423	91
424	323	42
323	425	18
323	426	29
427	323	9
323	428	29
323	429	31
430	323	70
431	323	39
323	432	12
433	323	86
323	434	55
323	435	92
323	436	55
323	437	78
438	323	82
439	323	92
323	440	54
323	441	17
323	442	72
443	323	81
323	444	80
445	323	80
446	323	96
323	447	41
448	323	66
323	449	36
323	450	25
451	323	91
323	452	28
453	323	89
323	454	100
455	323	91
323	456	73
323	457	40
323	458	29
323	459	14
460	323	95
323	461	55
323	462	20
323	463	66
464	323	53
323	465	55
323	466	16
323	467	90
468	323	59
323	469	62
470	323	99
471	323	49
472	323	50
323	473	92
474	323	93
323	475	75
323	476	61
477	323	71
323	478	37
479	323	12
323	480	35
481	323	66
482	323	58
483	323	72
323	484	6
323	485	50
486	323	67
487	323	47
323	488	40
489	323	80
490	323	74
491	323	23
492	323	72
323	493	5
494	323	54
323	495	87
496	323	8
497	323	32
323	498	78
323	499	61
500	323	33
323	501	9
502	323	21
323	503	26
323	504	90
323	505	58
323	506	55
323	507	72
323	508	25
509	323	46
323	510	81
511	323	5
512	323	86
323	513	64
323	514	56
515	323	27
516	323	30
517	323	69
323	518	55
519	323	88
520	323	32
323	521	62
522	323	79
323	523	71
323	524	2
323	525	48
526	323	23
323	527	66
528	323	30
529	323	89
530	323	7
531	323	86
323	532	1
533	323	71
323	534	100
535	323	100
536	323	96
323	537	78
323	538	41
539	323	33
540	323	21
541	323	51
323	542	57
323	543	17
544	323	21
323	545	58
323	546	5
547	323	8
548	323	48
549	323	64
323	550	44
323	551	37
552	323	37
323	553	86
554	323	68
555	323	43
556	323	35
323	557	73
558	323	99
323	559	64
560	323	30
561	323	10
562	323	38
323	563	20
323	564	63
323	565	20
566	323	45
323	567	78
568	323	50
323	569	56
323	570	12
323	571	98
572	323	5
323	573	53
323	574	48
323	575	75
323	576	98
577	323	16
578	323	25
323	579	46
323	580	80
581	323	34
323	582	66
583	323	51
584	323	98
585	323	60
586	323	98
587	323	38
323	588	68
589	323	90
323	590	10
591	323	45
323	592	86
593	323	47
594	323	8
595	323	40
596	323	62
597	323	24
323	598	15
599	323	34
324	325	61
324	326	36
327	324	23
328	324	58
329	324	13
330	324	11
331	324	22
324	332	72
333	324	38
334	324	46
324	335	2
324	336	26
337	324	93
338	324	74
339	324	42
340	324	21
341	324	24
324	342	32
324	343	28
324	344	73
345	324	76
324	346	8
347	324	1
348	324	32
349	324	96
350	324	33
351	324	24
324	352	2
324	353	92
324	354	71
324	355	22
356	324	5
357	324	68
358	324	70
359	324	70
324	360	22
361	324	93
324	362	75
324	363	35
364	324	4
324	365	93
366	324	1
324	367	98
368	324	11
369	324	36
370	324	70
324	371	78
372	324	68
324	373	52
374	324	90
324	375	58
324	376	43
324	377	81
324	378	19
324	379	3
324	380	86
324	381	61
382	324	66
324	383	30
324	384	45
385	324	19
324	386	74
387	324	34
324	388	97
324	389	5
390	324	50
391	324	21
324	392	9
393	324	68
324	394	52
324	395	96
324	396	94
324	397	70
324	398	99
399	324	41
324	400	82
324	401	66
324	402	97
324	403	69
324	404	48
405	324	12
324	406	98
324	407	21
324	408	97
409	324	77
410	324	76
324	411	36
412	324	67
413	324	69
414	324	27
324	415	6
416	324	89
417	324	56
324	418	71
324	419	36
324	420	82
324	421	67
422	324	76
423	324	77
424	324	60
425	324	11
324	426	6
324	427	100
428	324	67
429	324	46
324	430	74
324	431	29
432	324	66
433	324	48
434	324	87
324	435	56
436	324	44
324	437	29
438	324	92
439	324	52
324	440	63
324	441	9
324	442	21
324	443	37
324	444	93
324	445	44
446	324	65
324	447	37
448	324	8
324	449	63
324	450	23
451	324	68
324	452	60
324	453	9
324	454	88
324	455	9
456	324	58
457	324	2
324	458	25
459	324	27
324	460	46
324	461	54
324	462	96
463	324	64
324	464	12
324	465	1
466	324	96
324	467	77
324	468	76
469	324	90
470	324	16
471	324	59
324	472	52
473	324	97
324	474	87
475	324	65
324	476	59
477	324	98
478	324	38
479	324	42
324	480	51
481	324	7
482	324	83
324	483	20
324	484	33
324	485	16
486	324	35
324	487	25
488	324	76
324	489	1
324	490	53
324	491	82
324	492	52
493	324	88
494	324	11
495	324	17
324	496	44
497	324	80
498	324	72
499	324	79
500	324	30
501	324	45
324	502	55
503	324	87
504	324	25
324	505	73
506	324	35
507	324	64
508	324	51
324	509	74
510	324	80
324	511	77
512	324	57
324	513	70
324	514	25
515	324	6
324	516	36
517	324	68
324	518	3
324	519	38
520	324	29
324	521	80
522	324	94
523	324	15
524	324	40
525	324	72
526	324	37
324	527	65
528	324	73
324	529	56
530	324	19
324	531	39
532	324	87
533	324	68
324	534	31
535	324	79
324	536	25
324	537	80
538	324	8
324	539	67
540	324	90
541	324	45
542	324	30
324	543	3
544	324	72
545	324	10
546	324	83
547	324	57
548	324	67
549	324	4
550	324	54
551	324	95
552	324	86
324	553	86
324	554	8
555	324	37
556	324	31
324	557	60
558	324	68
559	324	15
324	560	24
561	324	10
562	324	33
324	563	44
324	564	98
565	324	32
324	566	82
324	567	87
568	324	41
569	324	8
570	324	13
324	571	89
572	324	27
573	324	75
574	324	99
575	324	47
324	576	64
324	577	32
578	324	80
324	579	26
580	324	59
581	324	94
324	582	26
324	583	80
324	584	63
585	324	16
324	586	11
587	324	41
588	324	76
589	324	62
324	590	71
591	324	19
592	324	36
324	593	2
324	594	98
324	595	74
324	596	77
324	597	69
598	324	42
324	599	27
325	326	16
325	327	23
325	328	48
329	325	34
330	325	83
325	331	92
332	325	9
325	333	77
325	334	50
325	335	52
336	325	31
325	337	83
325	338	7
339	325	100
340	325	61
325	341	82
325	342	23
343	325	74
325	344	11
325	345	41
346	325	61
325	347	56
325	348	53
349	325	57
325	350	66
325	351	36
352	325	58
353	325	61
325	354	68
325	355	75
356	325	29
325	357	92
325	358	39
325	359	2
325	360	96
325	361	26
362	325	73
325	363	52
364	325	23
325	365	62
366	325	26
367	325	94
368	325	74
369	325	19
370	325	43
325	371	15
325	372	77
373	325	56
325	374	15
325	375	44
325	376	8
377	325	36
325	378	35
325	379	76
325	380	96
325	381	86
325	382	21
383	325	28
384	325	82
325	385	22
325	386	20
387	325	69
388	325	61
389	325	5
390	325	14
391	325	69
325	392	37
393	325	78
325	394	82
395	325	38
325	396	9
325	397	5
325	398	71
325	399	97
400	325	4
325	401	79
402	325	29
403	325	59
404	325	32
325	405	62
406	325	2
325	407	22
325	408	91
409	325	15
325	410	80
325	411	87
325	412	91
325	413	61
414	325	86
325	415	37
325	416	56
325	417	28
325	418	45
419	325	72
325	420	68
325	421	95
422	325	96
423	325	23
424	325	2
425	325	49
325	426	57
427	325	96
428	325	75
429	325	50
325	430	13
325	431	46
325	432	9
325	433	61
325	434	91
435	325	80
325	436	57
325	437	33
325	438	61
439	325	80
440	325	70
441	325	49
442	325	12
443	325	80
444	325	30
325	445	43
325	446	100
325	447	4
325	448	65
449	325	4
450	325	50
325	451	61
325	452	53
325	453	60
325	454	53
455	325	46
325	456	53
325	457	92
458	325	47
325	459	96
460	325	5
325	461	42
325	462	34
463	325	34
464	325	65
325	465	80
325	466	57
467	325	85
468	325	91
325	469	100
470	325	20
325	471	37
325	472	19
325	473	98
325	474	78
325	475	13
325	476	21
325	477	62
478	325	80
479	325	77
480	325	82
325	481	24
325	482	79
325	483	73
484	325	56
485	325	2
486	325	39
487	325	92
488	325	5
325	489	42
325	490	32
325	491	43
325	492	55
325	493	28
494	325	56
495	325	98
496	325	4
497	325	8
325	498	84
499	325	48
500	325	48
501	325	67
502	325	21
325	503	54
504	325	96
505	325	10
506	325	23
507	325	96
508	325	5
509	325	17
325	510	62
511	325	20
512	325	34
513	325	22
514	325	42
325	515	15
325	516	28
325	517	93
325	518	19
325	519	98
325	520	62
325	521	55
522	325	23
325	523	64
325	524	25
325	525	92
325	526	91
325	527	25
528	325	54
529	325	70
325	530	31
325	531	31
532	325	83
325	533	38
534	325	59
535	325	75
536	325	55
325	537	50
325	538	27
539	325	42
540	325	68
541	325	45
325	542	61
325	543	37
325	544	40
325	545	14
325	546	44
325	547	14
325	548	63
325	549	39
550	325	80
325	551	44
325	552	89
553	325	7
554	325	65
325	555	85
325	556	51
557	325	22
325	558	28
325	559	10
560	325	95
325	561	73
325	562	56
563	325	31
325	564	88
325	565	26
566	325	72
325	567	84
568	325	71
325	569	69
325	570	33
325	571	23
325	572	35
573	325	84
574	325	78
325	575	79
325	576	82
325	577	34
578	325	60
579	325	93
325	580	88
325	581	18
325	582	84
325	583	54
325	584	8
585	325	27
325	586	1
587	325	56
588	325	82
589	325	11
325	590	74
325	591	24
592	325	67
593	325	81
325	594	44
325	595	36
325	596	67
325	597	74
598	325	85
599	325	44
327	326	75
326	328	7
329	326	49
326	330	71
331	326	38
326	332	76
333	326	92
326	334	12
335	326	91
326	336	40
326	337	60
326	338	41
339	326	12
326	340	46
341	326	79
326	342	31
343	326	60
326	344	30
326	345	40
326	346	94
347	326	68
348	326	18
349	326	55
350	326	88
326	351	67
326	352	11
353	326	53
326	354	61
355	326	60
356	326	99
326	357	69
326	358	33
359	326	93
360	326	57
361	326	20
362	326	82
363	326	86
326	364	36
365	326	68
326	366	6
367	326	58
326	368	75
326	369	48
370	326	70
371	326	45
326	372	37
373	326	30
326	374	24
375	326	85
376	326	84
326	377	25
378	326	71
379	326	2
326	380	40
381	326	36
382	326	66
383	326	81
326	384	98
326	385	3
386	326	52
326	387	52
388	326	52
326	389	13
390	326	69
326	391	4
326	392	62
393	326	18
394	326	75
326	395	57
326	396	9
397	326	86
398	326	82
399	326	37
400	326	68
326	401	61
326	402	56
326	403	40
326	404	13
405	326	49
326	406	26
407	326	40
326	408	46
326	409	61
326	410	59
326	411	89
412	326	44
326	413	43
414	326	30
326	415	54
326	416	98
326	417	14
418	326	15
326	419	65
420	326	21
421	326	52
326	422	17
423	326	80
326	424	54
326	425	50
326	426	71
427	326	41
326	428	49
429	326	73
430	326	3
326	431	63
432	326	2
326	433	3
434	326	3
435	326	93
326	436	29
326	437	63
438	326	38
326	439	75
326	440	23
441	326	88
442	326	90
326	443	99
444	326	98
445	326	44
446	326	100
326	447	23
448	326	87
326	449	100
450	326	51
326	451	64
326	452	66
326	453	75
326	454	21
455	326	49
326	456	86
326	457	89
326	458	82
459	326	32
460	326	43
326	461	73
462	326	11
463	326	36
464	326	77
326	465	5
326	466	74
467	326	4
468	326	82
326	469	48
470	326	79
326	471	64
326	472	75
473	326	45
326	474	55
326	475	86
476	326	78
326	477	23
478	326	7
326	479	78
326	480	94
481	326	16
482	326	56
326	483	21
484	326	80
485	326	14
486	326	68
487	326	31
326	488	61
489	326	70
490	326	80
326	491	32
492	326	52
326	493	79
494	326	92
