800	79882
152	202
337	290	16
338	290	65
290	339	30
290	340	8
290	341	27
290	342	8
343	290	82
290	344	5
345	290	38
346	290	50
290	347	61
348	290	39
290	349	76
290	350	90
290	351	99
352	290	11
353	290	81
290	354	95
355	290	25
356	290	17
357	290	99
290	358	65
290	359	34
360	290	85
361	290	57
290	362	38
363	290	80
290	364	55
365	290	81
290	366	82
367	290	52
368	290	17
369	290	29
290	370	99
371	290	42
372	290	97
373	290	80
290	374	5
375	290	53
376	290	23
290	377	18
290	378	5
379	290	74
380	290	37
381	290	90
290	382	51
383	290	75
290	384	64
290	385	62
290	386	89
290	387	42
290	388	84
389	290	49
390	290	34
290	391	98
392	290	95
290	393	60
394	290	75
395	290	30
396	290	82
397	290	86
290	398	40
399	290	4
292	291	41
293	291	49
294	291	98
291	295	24
296	291	33
297	291	64
291	298	36
299	291	12
291	300	11
291	301	71
302	291	18
303	291	78
304	291	31
305	291	16
306	291	18
291	307	93
308	291	57
309	291	88
291	310	66
311	291	97
291	312	83
291	313	5
314	291	25
315	291	95
316	291	47
317	291	25
318	291	42
291	319	95
320	291	39
291	321	63
291	322	86
291	323	18
324	291	54
291	325	53
291	326	60
291	327	26
328	291	100
291	329	38
291	330	62
331	291	36
291	332	18
333	291	22
334	291	5
335	291	10
291	336	75
337	291	23
338	291	49
291	339	85
340	291	95
341	291	60
291	342	63
343	291	21
291	344	9
345	291	60
291	346	80
347	291	23
291	348	42
291	349	83
291	350	43
291	351	7
352	291	4
353	291	97
291	354	80
291	355	98
291	356	91
357	291	73
358	291	94
291	359	25
360	291	71
291	361	59
291	362	3
363	291	75
291	364	59
365	291	38
291	366	22
367	291	96
368	291	8
369	291	46
291	370	2
371	291	28
291	372	81
373	291	69
291	374	96
375	291	2
291	376	78
291	377	1
291	378	65
379	291	52
291	380	15
381	291	11
382	291	58
383	291	53
384	291	43
291	385	76
291	386	44
291	387	20
291	388	92
389	291	84
390	291	88
291	391	22
291	392	37
393	291	83
394	291	38
395	291	87
396	291	54
291	397	8
398	291	5
291	399	90
293	292	23
294	292	54
292	295	95
296	292	100
292	297	91
292	298	81
292	299	57
292	300	52
301	292	91
292	302	85
292	303	77
292	304	28
292	305	70
306	292	5
292	307	10
308	292	20
292	309	75
310	292	47
292	311	25
312	292	37
292	313	70
292	314	82
292	315	74
316	292	39
317	292	42
292	318	97
292	319	13
320	292	39
292	321	27
322	292	99
292	323	1
324	292	66
325	292	31
326	292	82
327	292	5
328	292	90
292	329	2
330	292	48
331	292	18
332	292	39
333	292	3
292	334	99
292	335	72
292	336	37
292	337	16
338	292	72
339	292	73
340	292	73
292	341	73
292	342	95
343	292	98
344	292	39
292	345	100
292	346	9
347	292	28
292	348	26
349	292	51
292	350	90
351	292	98
352	292	34
292	353	71
354	292	96
355	292	72
292	356	26
357	292	96
292	358	95
292	359	75
292	360	27
361	292	29
362	292	3
363	292	26
292	364	91
365	292	86
366	292	64
367	292	1
292	368	38
292	369	95
370	292	37
292	371	57
372	292	9
373	292	60
292	374	3
375	292	4
376	292	92
377	292	2
292	378	55
379	292	5
380	292	54
381	292	47
292	382	13
383	292	90
292	384	22
292	385	81
292	386	62
387	292	52
292	388	92
292	389	38
292	390	25
391	292	39
292	392	45
292	393	24
292	394	98
395	292	11
396	292	24
397	292	69
398	292	31
399	292	46
294	293	66
295	293	58
293	296	75
297	293	59
293	298	80
293	299	48
293	300	52
301	293	7
293	302	70
303	293	92
293	304	28
293	305	38
306	293	50
293	307	2
293	308	87
293	309	53
310	293	90
311	293	89
293	312	50
293	313	90
293	314	78
293	315	62
316	293	35
317	293	27
293	318	58
293	319	40
293	320	96
293	321	11
322	293	15
293	323	66
293	324	53
325	293	81
326	293	27
293	327	54
328	293	43
329	293	47
330	293	30
293	331	69
293	332	21
333	293	34
293	334	19
335	293	95
293	336	85
337	293	7
338	293	4
339	293	73
293	340	59
293	341	74
342	293	98
343	293	100
344	293	88
345	293	45
293	346	91
293	347	91
293	348	90
349	293	32
350	293	80
351	293	68
352	293	78
293	353	11
354	293	58
355	293	44
293	356	46
357	293	7
293	358	4
359	293	37
360	293	44
293	361	4
362	293	60
363	293	8
293	364	91
293	365	43
293	366	93
293	367	2
368	293	29
369	293	100
370	293	59
293	371	34
372	293	14
373	293	71
293	374	13
375	293	17
293	376	91
293	377	59
378	293	91
293	379	38
293	380	17
381	293	6
382	293	37
293	383	100
293	384	39
385	293	2
293	386	46
387	293	88
293	388	25
389	293	24
390	293	53
293	391	30
293	392	35
393	293	92
293	394	92
395	293	100
293	396	38
293	397	84
398	293	22
399	293	42
295	294	49
296	294	17
294	297	15
294	298	20
294	299	35
300	294	54
301	294	49
294	302	16
294	303	52
294	304	78
305	294	98
306	294	65
307	294	77
308	294	97
309	294	28
294	310	69
294	311	92
294	312	30
294	313	24
314	294	8
315	294	39
316	294	24
317	294	2
294	318	93
319	294	84
320	294	81
294	321	75
322	294	5
323	294	73
294	324	34
325	294	73
326	294	77
327	294	49
294	328	5
294	329	64
294	330	44
294	331	35
294	332	64
294	333	53
334	294	41
335	294	50
336	294	31
337	294	24
294	338	91
339	294	29
294	340	48
294	341	57
294	342	6
343	294	64
294	344	41
345	294	62
346	294	27
294	347	67
348	294	26
349	294	55
350	294	23
294	351	10
294	352	88
353	294	82
354	294	100
294	355	41
294	356	1
357	294	90
294	358	13
359	294	44
294	360	21
294	361	22
362	294	76
363	294	94
294	364	69
294	365	82
366	294	41
367	294	78
368	294	90
294	369	1
294	370	17
294	371	34
372	294	97
294	373	71
374	294	47
375	294	64
376	294	68
377	294	22
294	378	25
379	294	58
294	380	48
294	381	24
294	382	87
383	294	81
294	384	77
385	294	7
294	386	80
294	387	13
388	294	21
294	389	57
390	294	86
391	294	71
294	392	33
393	294	61
294	394	7
395	294	91
396	294	65
294	397	34
294	398	67
294	399	11
295	296	7
295	297	21
295	298	69
295	299	16
295	300	74
301	295	60
295	302	1
295	303	20
295	304	51
295	305	54
295	306	3
307	295	88
295	308	64
295	309	93
295	310	21
311	295	83
312	295	51
295	313	40
314	295	29
295	315	98
316	295	54
295	317	30
318	295	70
295	319	45
295	320	89
321	295	45
295	322	9
295	323	71
295	324	75
295	325	82
326	295	8
295	327	42
295	328	9
295	329	32
295	330	89
331	295	30
295	332	76
295	333	15
295	334	74
335	295	3
336	295	42
295	337	68
295	338	80
295	339	68
340	295	47
341	295	87
295	342	30
295	343	9
344	295	64
295	345	56
346	295	52
347	295	3
348	295	27
349	295	41
350	295	43
295	351	67
295	352	13
353	295	62
295	354	83
295	355	9
356	295	21
357	295	2
295	358	19
295	359	11
295	360	38
295	361	42
362	295	76
363	295	33
364	295	23
295	365	72
295	366	81
367	295	6
295	368	5
295	369	31
295	370	93
295	371	74
295	372	28
295	373	72
374	295	57
295	375	14
376	295	10
377	295	91
378	295	36
295	379	65
380	295	57
295	381	62
382	295	85
383	295	49
295	384	40
385	295	56
386	295	40
387	295	50
295	388	13
389	295	19
295	390	96
391	295	5
392	295	76
393	295	80
295	394	75
295	395	80
396	295	30
295	397	7
398	295	3
295	399	64
297	296	15
298	296	31
299	296	68
296	300	15
301	296	73
296	302	21
296	303	46
296	304	55
305	296	30
306	296	68
296	307	25
296	308	24
309	296	60
296	310	5
311	296	14
296	312	22
296	313	20
296	314	64
315	296	84
316	296	33
317	296	28
318	296	87
319	296	67
320	296	96
321	296	56
296	322	32
296	323	92
296	324	56
296	325	79
296	326	5
327	296	58
296	328	2
296	329	93
296	330	83
296	331	83
296	332	99
333	296	100
334	296	83
296	335	82
296	336	83
296	337	44
338	296	5
339	296	16
296	340	47
341	296	12
296	342	90
343	296	16
296	344	98
296	345	11
346	296	76
347	296	36
296	348	67
296	349	70
296	350	11
296	351	69
296	352	6
353	296	18
296	354	11
296	355	83
356	296	48
296	357	40
358	296	52
359	296	69
360	296	55
361	296	71
362	296	25
363	296	38
296	364	97
365	296	95
296	366	44
367	296	48
296	368	24
296	369	16
296	370	41
296	371	56
296	372	2
373	296	81
296	374	13
375	296	82
296	376	38
296	377	50
296	378	78
379	296	71
296	380	56
381	296	2
296	382	32
296	383	1
384	296	36
385	296	81
386	296	18
387	296	54
296	388	9
389	296	82
296	390	81
296	391	60
392	296	8
296	393	57
296	394	20
296	395	83
296	396	18
397	296	4
296	398	34
296	399	64
298	297	22
297	299	85
300	297	40
297	301	81
297	302	95
303	297	34
297	304	7
297	305	5
306	297	54
297	307	20
297	308	76
309	297	49
297	310	7
297	311	86
297	312	65
297	313	8
297	314	73
315	297	43
316	297	79
297	317	3
297	318	86
319	297	33
320	297	97
321	297	28
322	297	64
297	323	75
297	324	52
297	325	56
326	297	97
297	327	99
328	297	87
329	297	59
330	297	71
297	331	73
297	332	22
297	333	47
334	297	19
335	297	97
297	336	46
297	337	80
297	338	69
339	297	15
297	340	68
297	341	87
342	297	20
297	343	8
344	297	65
345	297	60
346	297	83
347	297	46
348	297	44
297	349	45
350	297	32
297	351	84
352	297	78
353	297	68
297	354	72
355	297	20
297	356	66
357	297	80
297	358	71
297	359	50
297	360	49
297	361	23
362	297	76
363	297	78
364	297	35
365	297	95
366	297	13
297	367	56
297	368	47
297	369	7
297	370	60
371	297	5
297	372	76
373	297	84
297	374	37
375	297	85
376	297	30
377	297	75
378	297	14
379	297	11
297	380	52
297	381	13
382	297	95
383	297	89
297	384	45
385	297	48
297	386	100
297	387	41
388	297	28
297	389	36
390	297	76
297	391	19
297	392	35
297	393	23
394	297	31
395	297	9
396	297	12
297	397	20
297	398	3
297	399	63
298	299	67
298	300	23
298	301	51
298	302	75
303	298	46
298	304	60
305	298	87
298	306	93
307	298	31
308	298	33
298	309	67
298	310	70
311	298	2
298	312	29
313	298	86
298	314	58
315	298	23
298	316	73
317	298	27
298	318	90
298	319	63
298	320	51
298	321	47
298	322	32
323	298	69
298	324	24
325	298	8
326	298	86
327	298	47
298	328	71
329	298	89
330	298	96
298	331	69
298	332	66
333	298	13
298	334	85
298	335	49
298	336	24
298	337	9
338	298	71
298	339	80
298	340	20
341	298	22
298	342	31
298	343	16
344	298	3
345	298	54
346	298	68
347	298	47
298	348	50
298	349	86
350	298	35
351	298	19
298	352	9
353	298	16
298	354	75
355	298	83
298	356	100
298	357	63
358	298	76
359	298	57
298	360	47
298	361	32
362	298	58
298	363	56
364	298	10
365	298	34
366	298	75
367	298	9
368	298	34
298	369	1
370	298	21
298	371	92
372	298	58
298	373	42
298	374	17
298	375	5
298	376	27
377	298	10
298	378	23
298	379	24
298	380	23
381	298	88
382	298	56
298	383	37
384	298	83
385	298	85
298	386	61
387	298	16
298	388	54
298	389	99
298	390	25
298	391	83
392	298	4
393	298	60
298	394	52
298	395	10
298	396	71
298	397	87
398	298	97
399	298	46
299	300	72
301	299	59
299	302	69
303	299	97
304	299	38
305	299	72
306	299	30
299	307	5
299	308	84
299	309	99
310	299	19
299	311	4
299	312	5
299	313	62
314	299	9
299	315	11
299	316	91
317	299	15
299	318	33
299	319	82
320	299	66
321	299	36
299	322	83
323	299	55
299	324	14
325	299	100
299	326	71
299	327	46
328	299	60
299	329	92
299	330	78
299	331	68
332	299	38
333	299	84
334	299	40
299	335	94
336	299	57
337	299	7
338	299	76
299	339	12
299	340	38
299	341	96
299	342	84
299	343	42
299	344	79
299	345	51
299	346	93
299	347	95
299	348	47
349	299	41
299	350	97
351	299	1
352	299	81
299	353	11
354	299	55
355	299	63
356	299	74
357	299	12
358	299	75
299	359	24
299	360	97
299	361	80
362	299	60
363	299	7
364	299	83
365	299	72
299	366	50
299	367	56
299	368	78
299	369	24
299	370	48
299	371	74
372	299	45
373	299	10
374	299	69
299	375	2
376	299	65
377	299	84
299	378	89
299	379	67
299	380	47
381	299	20
299	382	15
383	299	99
384	299	82
299	385	40
386	299	49
299	387	53
388	299	95
389	299	22
390	299	12
299	391	79
299	392	2
393	299	40
299	394	93
395	299	87
396	299	47
299	397	18
299	398	15
299	399	97
301	300	37
300	302	46
300	303	77
304	300	67
300	305	78
300	306	17
307	300	59
300	308	20
300	309	51
310	300	1
300	311	57
312	300	97
300	313	6
314	300	19
315	300	48
300	316	45
300	317	21
318	300	90
300	319	25
300	320	63
321	300	77
322	300	51
323	300	97
324	300	17
325	300	100
300	326	35
300	327	41
300	328	52
300	329	22
300	330	15
331	300	38
300	332	6
333	300	2
300	334	50
335	300	45
300	336	55
337	300	96
338	300	56
300	339	98
300	340	40
341	300	66
342	300	93
300	343	97
300	344	7
345	300	92
346	300	96
347	300	20
300	348	47
349	300	23
350	300	78
300	351	46
300	352	51
300	353	41
354	300	58
355	300	4
300	356	21
300	357	54
300	358	82
359	300	14
360	300	10
361	300	89
362	300	26
300	363	93
300	364	79
300	365	18
300	366	60
300	367	6
300	368	30
369	300	47
370	300	100
300	371	22
372	300	14
300	373	37
300	374	1
300	375	88
376	300	15
300	377	61
300	378	11
300	379	11
300	380	89
381	300	11
300	382	67
383	300	29
384	300	71
385	300	94
386	300	29
387	300	3
388	300	79
300	389	24
300	390	12
300	391	31
300	392	53
300	393	11
394	300	8
395	300	6
300	396	85
397	300	60
300	398	47
300	399	98
302	301	37
301	303	96
301	304	20
305	301	66
301	306	2
301	307	65
301	308	80
301	309	60
301	310	96
301	311	90
312	301	21
301	313	100
314	301	60
315	301	49
301	316	38
301	317	30
301	318	98
319	301	92
301	320	52
321	301	23
322	301	88
301	323	47
324	301	38
325	301	55
301	326	34
301	327	8
301	328	52
301	329	38
330	301	2
301	331	41
332	301	99
333	301	99
334	301	46
335	301	29
301	336	85
337	301	92
338	301	36
339	301	49
340	301	67
301	341	79
301	342	78
301	343	38
301	344	54
345	301	61
346	301	58
301	347	34
301	348	86
349	301	17
350	301	28
351	301	51
352	301	16
353	301	24
354	301	82
355	301	58
301	356	24
357	301	63
301	358	95
359	301	85
360	301	83
361	301	41
362	301	79
363	301	80
301	364	22
301	365	65
301	366	18
301	367	21
301	368	98
301	369	22
301	370	24
301	371	29
372	301	17
301	373	62
301	374	17
375	301	21
376	301	29
377	301	60
378	301	21
301	379	37
380	301	92
301	381	38
382	301	21
383	301	36
301	384	37
385	301	94
386	301	6
301	387	65
301	388	45
301	389	75
301	390	38
391	301	33
392	301	56
301	393	98
301	394	77
301	395	61
396	301	97
397	301	2
301	398	42
399	301	93
302	303	96
302	304	73
305	302	46
306	302	45
302	307	31
302	308	1
309	302	25
302	310	76
311	302	71
302	312	58
302	313	59
302	314	26
315	302	48
316	302	85
302	317	57
302	318	98
319	302	66
320	302	12
302	321	12
302	322	76
323	302	30
324	302	91
325	302	85
326	302	96
302	327	29
302	328	51
329	302	27
330	302	76
302	331	99
302	332	57
333	302	89
302	334	27
302	335	42
336	302	93
337	302	91
302	338	78
339	302	28
340	302	35
302	341	38
342	302	54
302	343	68
302	344	15
302	345	94
302	346	46
302	347	29
302	348	93
349	302	72
350	302	10
351	302	88
302	352	23
302	353	25
354	302	72
355	302	54
302	356	86
302	357	86
302	358	7
302	359	51
302	360	38
302	361	100
362	302	50
363	302	74
364	302	21
365	302	94
302	366	54
367	302	73
368	302	54
302	369	53
370	302	7
371	302	41
372	302	46
373	302	16
374	302	31
302	375	2
376	302	46
302	377	17
302	378	71
302	379	28
380	302	11
381	302	62
382	302	63
302	383	18
384	302	31
302	385	43
302	386	36
387	302	42
302	388	18
389	302	43
302	390	81
302	391	44
302	392	92
302	393	46
394	302	46
302	395	54
302	396	31
302	397	47
398	302	59
302	399	53
304	303	91
303	305	2
303	306	84
303	307	54
308	303	28
303	309	75
310	303	67
303	311	64
303	312	1
313	303	95
314	303	52
303	315	52
303	316	99
303	317	47
318	303	69
303	319	69
303	320	4
321	303	8
303	322	21
323	303	33
324	303	17
325	303	54
326	303	90
303	327	92
328	303	73
303	329	16
303	330	96
331	303	92
332	303	71
303	333	63
334	303	13
335	303	45
336	303	69
303	337	48
303	338	62
303	339	30
303	340	54
303	341	91
303	342	11
303	343	36
344	303	86
345	303	70
303	346	70
347	303	58
348	303	93
349	303	36
303	350	92
303	351	56
303	352	34
353	303	30
303	354	14
355	303	20
356	303	64
357	303	6
303	358	90
303	359	14
360	303	68
303	361	74
303	362	37
303	363	16
364	303	64
365	303	13
303	366	8
303	367	78
368	303	13
369	303	77
303	370	100
303	371	50
303	372	40
303	373	29
374	303	94
375	303	35
303	376	38
377	303	25
378	303	15
379	303	17
380	303	44
303	381	27
382	303	17
303	383	24
384	303	76
385	303	67
386	303	75
303	387	39
303	388	79
389	303	75
390	303	26
391	303	59
303	392	31
393	303	52
303	394	40
303	395	5
303	396	52
397	303	27
398	303	20
399	303	15
305	304	40
306	304	44
307	304	22
304	308	45
309	304	82
310	304	11
311	304	5
312	304	44
313	304	21
314	304	12
304	315	10
304	316	18
304	317	78
304	318	81
319	304	47
320	304	85
321	304	84
304	322	46
304	323	32
304	324	77
304	325	29
304	326	29
327	304	61
328	304	43
304	329	72
304	330	62
331	304	13
304	332	23
333	304	81
304	334	56
335	304	82
304	336	85
337	304	69
304	338	48
339	304	60
304	340	92
304	341	19
342	304	82
343	304	83
304	344	11
304	345	27
304	346	63
304	347	79
304	348	28
349	304	1
304	350	79
351	304	75
352	304	50
304	353	100
304	354	34
304	355	50
304	356	70
357	304	64
304	358	60
304	359	44
304	360	45
361	304	64
304	362	20
304	363	68
364	304	80
365	304	16
366	304	12
367	304	9
304	368	11
369	304	7
370	304	63
371	304	15
372	304	18
304	373	5
304	374	15
304	375	20
376	304	50
304	377	11
378	304	82
379	304	55
304	380	36
381	304	30
304	382	91
383	304	43
304	384	60
385	304	33
386	304	77
304	387	32
304	388	72
389	304	38
304	390	16
304	391	46
392	304	13
304	393	7
394	304	50
304	395	54
396	304	70
304	397	93
398	304	27
304	399	5
305	306	54
307	305	57
305	308	68
305	309	23
310	305	100
311	305	66
305	312	69
313	305	64
305	314	7
305	315	87
305	316	77
305	317	37
305	318	74
305	319	25
320	305	15
305	321	81
322	305	58
305	323	83
305	324	22
325	305	14
305	326	48
327	305	52
328	305	37
305	329	87
305	330	93
331	305	33
332	305	48
333	305	54
334	305	1
305	335	64
305	336	29
305	337	63
305	338	6
305	339	20
340	305	51
341	305	54
305	342	98
305	343	11
344	305	63
305	345	12
346	305	26
305	347	33
305	348	36
305	349	93
305	350	93
305	351	94
305	352	69
353	305	41
305	354	17
305	355	13
356	305	29
357	305	37
358	305	17
359	305	22
360	305	87
361	305	79
305	362	26
363	305	97
364	305	54
305	365	25
366	305	98
305	367	57
305	368	30
369	305	90
305	370	22
305	371	56
305	372	72
373	305	54
374	305	51
375	305	60
376	305	39
305	377	19
378	305	84
379	305	86
380	305	84
305	381	64
382	305	26
305	383	52
384	305	67
385	305	57
386	305	76
305	387	49
305	388	62
389	305	80
390	305	8
391	305	71
392	305	86
393	305	83
394	305	95
305	395	21
305	396	80
397	305	54
398	305	100
399	305	47
307	306	39
306	308	50
306	309	91
310	306	85
306	311	99
306	312	34
313	306	84
306	314	8
315	306	96
306	316	89
317	306	61
318	306	13
306	319	51
320	306	57
306	321	20
322	306	32
323	306	8
324	306	87
325	306	8
306	326	9
327	306	93
306	328	23
306	329	72
330	306	37
331	306	46
306	332	14
333	306	69
334	306	15
306	335	47
336	306	5
306	337	33
338	306	83
306	339	50
340	306	92
341	306	36
342	306	27
343	306	8
344	306	43
306	345	68
346	306	33
306	347	25
348	306	47
306	349	60
306	350	76
306	351	46
306	352	20
353	306	72
354	306	6
355	306	84
356	306	6
306	357	85
358	306	6
359	306	34
360	306	51
361	306	71
362	306	66
306	363	4
364	306	8
365	306	95
306	366	24
306	367	81
306	368	6
306	369	30
370	306	65
371	306	84
372	306	19
306	373	42
306	374	57
306	375	83
306	376	31
306	377	24
306	378	21
379	306	40
306	380	72
306	381	25
306	382	29
306	383	82
306	384	66
306	385	62
386	306	94
387	306	79
388	306	79
306	389	74
306	390	52
306	391	38
392	306	15
393	306	50
394	306	51
395	306	50
306	396	54
397	306	43
398	306	83
399	306	48
308	307	58
309	307	49
310	307	65
307	311	54
312	307	87
313	307	28
307	314	48
307	315	80
307	316	24
317	307	23
318	307	37
307	319	44
307	320	96
321	307	98
322	307	57
307	323	81
324	307	82
307	325	17
326	307	60
327	307	97
307	328	85
307	329	43
307	330	46
331	307	67
332	307	39
307	333	4
334	307	64
307	335	2
307	336	91
307	337	85
338	307	58
307	339	58
340	307	32
341	307	58
342	307	3
307	343	26
307	344	72
307	345	15
346	307	4
307	347	64
348	307	78
349	307	50
307	350	89
307	351	69
307	352	36
353	307	12
354	307	8
307	355	37
307	356	88
357	307	81
358	307	44
307	359	70
307	360	28
307	361	98
307	362	26
363	307	54
307	364	84
307	365	77
307	366	85
307	367	34
307	368	83
307	369	30
370	307	7
371	307	93
372	307	1
373	307	9
374	307	10
307	375	62
376	307	35
377	307	50
378	307	17
307	379	5
307	380	19
381	307	73
307	382	100
383	307	31
307	384	31
307	385	10
307	386	86
387	307	20
388	307	77
389	307	47
390	307	65
391	307	86
307	392	29
393	307	100
307	394	46
395	307	76
307	396	12
397	307	95
307	398	10
307	399	44
309	308	43
310	308	46
311	308	20
308	312	75
308	313	71
308	314	100
315	308	27
308	316	76
317	308	91
318	308	18
308	319	15
308	320	17
308	321	81
308	322	43
323	308	4
324	308	74
325	308	37
326	308	26
327	308	27
308	328	8
308	329	7
308	330	59
331	308	24
332	308	57
333	308	30
334	308	52
335	308	63
336	308	47
308	337	90
338	308	31
308	339	42
308	340	86
308	341	38
308	342	68
308	343	11
308	344	2
308	345	60
308	346	50
347	308	10
348	308	10
349	308	9
308	350	67
351	308	13
308	352	18
353	308	32
308	354	92
308	355	75
308	356	67
357	308	99
308	358	28
308	359	26
308	360	48
308	361	13
362	308	4
363	308	29
364	308	51
308	365	94
308	366	84
367	308	93
368	308	57
369	308	19
370	308	12
371	308	98
372	308	74
308	373	56
374	308	33
308	375	25
308	376	77
308	377	80
378	308	57
379	308	91
308	380	95
381	308	44
308	382	44
308	383	93
308	384	2
308	385	6
386	308	69
308	387	70
388	308	100
308	389	48
390	308	53
308	391	45
392	308	100
308	393	92
394	308	91
308	395	68
396	308	28
308	397	34
398	308	24
308	399	48
310	309	4
309	311	41
309	312	40
313	309	6
309	314	11
309	315	37
309	316	8
317	309	33
318	309	12
319	309	17
320	309	1
321	309	78
322	309	82
309	323	4
309	324	62
325	309	97
309	326	35
327	309	81
309	328	70
329	309	25
309	330	54
331	309	100
309	332	1
309	333	66
309	334	96
309	335	50
309	336	39
309	337	73
338	309	5
309	339	84
309	340	37
309	341	99
342	309	58
309	343	27
309	344	7
309	345	6
346	309	57
309	347	42
309	348	26
349	309	69
350	309	59
309	351	29
352	309	80
309	353	27
309	354	89
355	309	81
356	309	32
309	357	94
309	358	27
359	309	65
360	309	42
361	309	48
362	309	1
363	309	59
309	364	3
309	365	5
309	366	40
309	367	94
309	368	89
309	369	87
309	370	56
309	371	99
309	372	83
373	309	47
374	309	98
309	375	25
376	309	82
309	377	50
378	309	96
379	309	18
380	309	19
309	381	63
382	309	10
383	309	71
384	309	71
309	385	69
309	386	83
387	309	92
388	309	67
389	309	47
309	390	93
309	391	4
309	392	14
393	309	98
394	309	74
309	395	82
396	309	92
309	397	72
398	309	12
399	309	32
311	310	93
312	310	67
313	310	46
314	310	87
315	310	57
316	310	21
310	317	75
318	310	84
319	310	85
320	310	97
310	321	4
310	322	30
323	310	50
310	324	68
325	310	97
310	326	8
327	310	69
328	310	85
310	329	24
330	310	36
310	331	42
310	332	86
310	333	52
334	310	84
310	335	30
310	336	77
337	310	23
310	338	44
339	310	63
340	310	38
341	310	32
342	310	13
310	343	86
344	310	13
310	345	32
346	310	41
347	310	83
310	348	43
349	310	83
350	310	87
351	310	83
310	352	56
353	310	45
310	354	65
355	310	51
356	310	72
357	310	96
358	310	35
359	310	83
360	310	95
361	310	96
310	362	1
310	363	66
364	310	61
365	310	6
366	310	88
367	310	49
310	368	95
369	310	94
310	370	42
371	310	81
310	372	98
373	310	28
374	310	52
375	310	52
310	376	69
310	377	24
378	310	8
379	310	55
310	380	65
381	310	89
382	310	23
310	383	97
384	310	79
385	310	11
310	386	95
387	310	15
388	310	87
389	310	55
310	390	88
391	310	8
310	392	67
310	393	7
394	310	60
395	310	15
396	310	57
310	397	22
398	310	9
399	310	79
311	312	13
311	313	22
311	314	58
311	315	73
316	311	49
311	317	68
311	318	69
311	319	93
311	320	59
311	321	60
322	311	20
323	311	94
311	324	69
311	325	65
326	311	82
311	327	90
328	311	30
311	329	46
330	311	12
311	331	6
332	311	52
311	333	94
311	334	40
311	335	50
311	336	12
337	311	58
311	338	72
339	311	60
311	340	50
311	341	12
311	342	38
343	311	45
311	344	30
345	311	98
346	311	62
311	347	100
348	311	11
349	311	28
350	311	53
311	351	22
352	311	82
311	353	35
311	354	34
355	311	27
311	356	25
311	357	63
311	358	26
359	311	79
311	360	17
361	311	90
311	362	97
311	363	15
364	311	73
311	365	9
366	311	93
367	311	65
368	311	24
311	369	67
311	370	17
311	371	74
311	372	12
373	311	60
374	311	3
311	375	87
311	376	96
311	377	40
311	378	10
379	311	22
311	380	68
311	381	57
382	311	95
311	383	74
311	384	19
385	311	33
386	311	85
311	387	72
388	311	6
311	389	67
311	390	19
391	311	96
392	311	59
311	393	3
394	311	49
395	311	3
396	311	76
397	311	5
311	398	29
399	311	26
312	313	33
312	314	51
315	312	64
312	316	28
317	312	43
318	312	94
319	312	36
312	320	28
312	321	69
322	312	19
312	323	9
312	324	30
312	325	63
326	312	77
327	312	27
312	328	59
329	312	95
330	312	61
312	331	69
312	332	85
312	333	76
334	312	77
312	335	59
336	312	52
312	337	54
312	338	6
339	312	16
312	340	93
341	312	22
312	342	56
343	312	28
312	344	57
345	312	56
312	346	14
347	312	28
348	312	27
349	312	38
350	312	79
312	351	42
352	312	5
312	353	19
354	312	35
312	355	86
356	312	81
357	312	38
312	358	21
312	359	78
312	360	73
361	312	43
362	312	53
312	363	31
364	312	51
365	312	59
312	366	93
367	312	20
368	312	43
312	369	44
312	370	5
312	371	7
372	312	10
373	312	30
312	374	16
312	375	73
312	376	25
312	377	49
312	378	49
379	312	17
380	312	6
312	381	87
312	382	21
383	312	24
384	312	5
312	385	28
312	386	8
387	312	28
312	388	66
389	312	91
390	312	58
312	391	51
312	392	97
312	393	46
312	394	100
395	312	2
312	396	58
312	397	75
312	398	96
399	312	73
314	313	82
315	313	50
313	316	1
317	313	13
318	313	42
319	313	50
320	313	7
321	313	16
313	322	83
323	313	15
324	313	74
313	325	24
326	313	66
313	327	72
328	313	1
329	313	91
313	330	29
313	331	21
313	332	50
313	333	64
313	334	74
313	335	19
313	336	34
313	337	50
313	338	23
339	313	27
313	340	46
313	341	70
313	342	21
313	343	39
344	313	100
345	313	95
313	346	29
313	347	3
348	313	87
313	349	42
313	350	12
351	313	56
313	352	63
313	353	13
313	354	2
313	355	68
313	356	67
313	357	59
313	358	42
359	313	41
313	360	7
361	313	85
362	313	65
363	313	37
364	313	97
365	313	52
366	313	92
367	313	46
368	313	3
313	369	52
313	370	94
313	371	57
313	372	99
373	313	71
374	313	57
313	375	97
376	313	98
377	313	65
313	378	59
379	313	17
313	380	42
313	381	63
313	382	73
313	383	22
313	384	22
313	385	93
313	386	63
387	313	34
388	313	26
389	313	89
313	390	99
391	313	68
392	313	4
313	393	24
394	313	44
395	313	58
313	396	9
397	313	32
398	313	73
313	399	55
314	315	56
314	316	31
314	317	2
318	314	17
319	314	51
320	314	98
321	314	49
314	322	51
323	314	91
314	324	67
314	325	97
326	314	10
327	314	5
314	328	22
314	329	44
314	330	10
331	314	66
314	332	83
333	314	34
314	334	50
335	314	9
314	336	31
337	314	37
338	314	88
314	339	58
340	314	92
314	341	82
342	314	46
343	314	2
314	344	62
345	314	36
314	346	28
347	314	60
348	314	38
314	349	21
350	314	99
351	314	91
