1200	179619
56	413
760	653	7
761	653	29
762	653	24
653	763	35
653	764	75
765	653	59
653	766	52
767	653	21
653	768	92
769	653	63
770	653	1
653	771	50
653	772	28
773	653	60
653	774	31
775	653	51
776	653	60
653	777	26
653	778	17
779	653	93
780	653	10
781	653	23
653	782	9
783	653	75
653	784	24
653	785	7
786	653	31
787	653	17
653	788	20
653	789	73
653	790	38
653	791	29
653	792	70
653	793	39
794	653	47
795	653	61
653	796	36
797	653	92
653	798	36
799	653	41
800	653	80
653	801	40
802	653	63
803	653	12
653	804	75
653	805	72
806	653	9
653	807	53
808	653	12
653	809	99
653	810	38
653	811	22
812	653	39
813	653	29
653	814	78
815	653	28
816	653	84
653	817	38
818	653	62
653	819	80
820	653	27
653	821	81
653	822	16
653	823	38
824	653	13
825	653	21
826	653	16
827	653	75
828	653	43
829	653	60
653	830	31
653	831	100
653	832	26
833	653	79
653	834	64
835	653	62
653	836	3
653	837	77
838	653	5
653	839	11
840	653	56
841	653	80
842	653	76
843	653	55
653	844	87
653	845	33
846	653	67
847	653	79
848	653	78
849	653	70
850	653	8
851	653	44
653	852	22
653	853	93
854	653	44
653	855	55
856	653	60
653	857	7
653	858	21
859	653	21
653	860	53
861	653	70
653	862	7
863	653	54
864	653	93
653	865	95
866	653	13
867	653	14
653	868	43
869	653	23
870	653	12
653	871	6
653	872	8
873	653	73
874	653	67
653	875	11
653	876	77
877	653	23
878	653	95
879	653	72
653	880	81
653	881	41
882	653	41
653	883	82
884	653	22
885	653	54
653	886	15
653	887	61
888	653	22
653	889	9
890	653	44
653	891	61
653	892	18
653	893	27
653	894	35
895	653	61
653	896	70
897	653	14
653	898	77
653	899	67
655	654	97
656	654	82
654	657	20
658	654	49
659	654	67
660	654	61
661	654	3
654	662	98
663	654	62
654	664	21
665	654	56
666	654	84
654	667	85
654	668	65
669	654	90
654	670	85
671	654	42
654	672	68
673	654	27
674	654	72
654	675	56
676	654	46
654	677	55
678	654	49
654	679	25
654	680	99
654	681	26
682	654	19
683	654	53
654	684	6
654	685	79
686	654	38
687	654	26
688	654	57
654	689	2
690	654	28
654	691	17
654	692	38
654	693	4
694	654	77
695	654	94
654	696	37
654	697	17
654	698	94
654	699	100
700	654	67
654	701	73
654	702	65
703	654	31
704	654	67
654	705	54
706	654	38
707	654	70
654	708	87
654	709	52
710	654	88
654	711	59
712	654	78
654	713	38
714	654	28
654	715	93
716	654	52
717	654	33
654	718	33
654	719	32
720	654	77
654	721	67
654	722	28
723	654	24
654	724	10
654	725	42
726	654	95
654	727	24
654	728	17
654	729	17
730	654	23
731	654	11
654	732	87
733	654	31
734	654	54
735	654	69
736	654	47
737	654	42
738	654	17
739	654	86
654	740	76
654	741	22
654	742	35
654	743	71
744	654	88
654	745	98
654	746	54
747	654	18
654	748	79
654	749	78
654	750	43
751	654	43
752	654	3
753	654	98
754	654	40
654	755	33
756	654	93
654	757	50
758	654	20
654	759	68
654	760	91
654	761	42
654	762	22
763	654	61
764	654	4
654	765	100
654	766	69
767	654	99
654	768	27
654	769	13
654	770	68
654	771	11
772	654	1
654	773	73
654	774	65
775	654	10
654	776	76
777	654	6
654	778	71
779	654	78
654	780	93
654	781	10
654	782	45
783	654	86
784	654	85
785	654	54
654	786	92
787	654	75
788	654	17
654	789	50
654	790	4
654	791	11
654	792	28
654	793	43
794	654	15
654	795	68
796	654	16
654	797	5
798	654	13
799	654	69
654	800	29
801	654	93
654	802	51
654	803	63
804	654	97
654	805	73
806	654	10
654	807	91
654	808	24
654	809	6
810	654	87
811	654	98
812	654	76
813	654	81
814	654	37
654	815	58
816	654	71
817	654	1
654	818	13
654	819	27
654	820	89
821	654	55
654	822	20
823	654	33
654	824	51
825	654	52
826	654	62
654	827	36
654	828	93
654	829	92
830	654	79
654	831	88
832	654	95
833	654	88
834	654	99
835	654	79
836	654	78
837	654	82
654	838	86
654	839	95
840	654	2
654	841	82
654	842	80
654	843	25
844	654	89
654	845	35
654	846	2
654	847	51
848	654	7
654	849	10
654	850	70
851	654	52
852	654	24
654	853	70
854	654	63
654	855	81
654	856	50
654	857	73
654	858	28
654	859	50
654	860	84
654	861	35
654	862	9
863	654	32
654	864	66
865	654	5
654	866	79
654	867	46
654	868	66
654	869	48
870	654	30
871	654	38
872	654	47
873	654	90
654	874	32
654	875	84
654	876	72
654	877	72
654	878	44
879	654	55
880	654	27
654	881	29
882	654	99
654	883	92
884	654	87
885	654	54
654	886	78
887	654	100
888	654	71
889	654	14
890	654	44
654	891	14
892	654	85
893	654	96
654	894	1
895	654	76
896	654	42
654	897	28
898	654	31
654	899	29
655	656	30
655	657	11
655	658	97
659	655	95
655	660	54
661	655	94
662	655	26
663	655	86
655	664	9
655	665	16
655	666	88
667	655	97
655	668	32
669	655	10
655	670	72
671	655	3
655	672	54
673	655	26
674	655	63
675	655	38
676	655	59
677	655	64
678	655	46
655	679	7
680	655	35
655	681	61
655	682	39
683	655	29
684	655	54
655	685	81
686	655	28
655	687	79
655	688	18
655	689	67
690	655	64
655	691	79
692	655	81
693	655	66
655	694	19
655	695	53
696	655	59
655	697	19
655	698	41
655	699	67
655	700	82
655	701	49
655	702	34
703	655	30
704	655	41
705	655	28
706	655	40
655	707	70
708	655	86
655	709	45
710	655	75
711	655	98
655	712	88
713	655	41
714	655	89
655	715	94
716	655	28
717	655	28
718	655	81
719	655	61
655	720	86
655	721	4
722	655	57
655	723	33
655	724	78
655	725	87
726	655	33
655	727	93
728	655	100
655	729	17
730	655	35
655	731	86
732	655	65
655	733	46
655	734	96
735	655	29
655	736	80
737	655	27
738	655	45
655	739	72
740	655	16
741	655	90
655	742	38
655	743	66
655	744	2
745	655	71
655	746	45
747	655	44
748	655	14
655	749	9
655	750	70
655	751	90
655	752	37
655	753	66
655	754	94
755	655	34
655	756	62
655	757	7
758	655	31
759	655	95
760	655	14
761	655	74
762	655	87
763	655	9
764	655	65
655	765	45
766	655	7
655	767	3
768	655	46
655	769	10
655	770	5
655	771	53
655	772	12
773	655	8
774	655	15
775	655	44
655	776	22
777	655	77
655	778	82
779	655	19
655	780	61
655	781	36
782	655	80
655	783	63
655	784	21
785	655	58
786	655	11
787	655	21
655	788	41
655	789	55
655	790	6
791	655	99
792	655	66
655	793	47
794	655	64
795	655	57
655	796	25
797	655	94
798	655	85
655	799	9
655	800	60
655	801	63
802	655	64
655	803	21
655	804	64
655	805	77
806	655	55
655	807	75
655	808	64
809	655	74
810	655	61
811	655	18
812	655	77
655	813	29
814	655	30
655	815	92
655	816	96
655	817	70
655	818	26
655	819	35
655	820	51
821	655	32
822	655	28
655	823	88
824	655	96
825	655	42
826	655	90
655	827	81
655	828	86
829	655	85
830	655	21
831	655	82
832	655	18
655	833	53
834	655	54
655	835	15
836	655	54
837	655	19
655	838	41
655	839	56
655	840	60
655	841	34
842	655	33
843	655	45
844	655	65
845	655	49
846	655	12
847	655	4
655	848	99
849	655	20
655	850	85
655	851	84
655	852	24
853	655	44
854	655	100
655	855	3
655	856	23
857	655	33
655	858	5
859	655	2
860	655	16
655	861	83
655	862	36
655	863	75
864	655	100
865	655	44
866	655	59
655	867	76
655	868	63
869	655	96
870	655	97
871	655	63
655	872	49
655	873	57
874	655	98
875	655	70
876	655	59
877	655	30
655	878	83
879	655	44
880	655	77
881	655	46
655	882	79
655	883	71
884	655	51
885	655	77
655	886	94
655	887	91
888	655	13
889	655	74
890	655	74
891	655	67
892	655	11
893	655	22
894	655	60
655	895	24
655	896	58
897	655	88
898	655	52
899	655	71
657	656	63
656	658	78
656	659	79
660	656	23
656	661	89
662	656	95
663	656	81
656	664	54
665	656	17
656	666	13
656	667	42
656	668	3
669	656	28
670	656	50
671	656	57
672	656	1
673	656	21
656	674	50
656	675	87
676	656	89
677	656	40
678	656	51
656	679	44
656	680	62
656	681	27
682	656	51
683	656	92
656	684	12
685	656	59
686	656	29
656	687	57
656	688	41
689	656	89
690	656	39
691	656	84
656	692	77
656	693	74
694	656	28
656	695	20
656	696	68
656	697	60
698	656	15
656	699	53
700	656	58
701	656	54
702	656	50
656	703	54
656	704	41
705	656	18
656	706	94
656	707	58
708	656	45
709	656	25
656	710	70
656	711	16
656	712	100
713	656	83
656	714	55
715	656	64
656	716	4
717	656	12
656	718	100
656	719	16
720	656	86
656	721	7
722	656	33
723	656	7
724	656	16
656	725	81
726	656	56
727	656	46
728	656	74
656	729	72
730	656	26
656	731	52
656	732	64
656	733	72
656	734	96
656	735	22
736	656	95
737	656	18
656	738	15
656	739	23
656	740	58
741	656	100
742	656	97
743	656	13
656	744	95
656	745	61
746	656	60
656	747	49
656	748	15
656	749	41
656	750	59
751	656	27
656	752	73
753	656	71
656	754	15
755	656	17
756	656	13
656	757	98
758	656	76
656	759	4
656	760	68
761	656	97
656	762	8
656	763	80
764	656	94
656	765	78
766	656	87
656	767	38
656	768	97
656	769	93
770	656	56
771	656	35
656	772	8
773	656	41
656	774	19
775	656	75
656	776	27
777	656	67
778	656	36
656	779	86
656	780	41
656	781	14
782	656	87
656	783	41
784	656	70
656	785	70
786	656	85
787	656	17
656	788	23
789	656	24
790	656	34
791	656	32
792	656	47
793	656	74
794	656	68
795	656	44
796	656	4
797	656	76
656	798	19
656	799	25
656	800	13
656	801	42
802	656	37
656	803	81
656	804	60
656	805	3
656	806	48
807	656	30
656	808	75
656	809	38
656	810	22
656	811	19
656	812	100
813	656	7
814	656	92
656	815	95
816	656	11
817	656	52
818	656	47
819	656	47
656	820	51
821	656	5
656	822	7
823	656	49
656	824	7
656	825	36
826	656	81
656	827	89
656	828	97
656	829	18
830	656	76
831	656	31
832	656	75
833	656	31
656	834	82
656	835	21
656	836	58
656	837	20
838	656	20
839	656	91
840	656	84
841	656	37
842	656	65
656	843	28
656	844	82
845	656	12
656	846	35
847	656	44
848	656	57
849	656	57
656	850	81
656	851	51
852	656	49
853	656	59
854	656	92
656	855	95
656	856	39
656	857	80
656	858	1
859	656	97
860	656	93
656	861	67
862	656	66
656	863	24
864	656	80
865	656	78
866	656	91
656	867	16
656	868	97
656	869	2
656	870	63
871	656	61
872	656	62
656	873	94
874	656	91
656	875	30
656	876	99
877	656	28
656	878	70
879	656	32
880	656	43
881	656	24
656	882	7
656	883	42
656	884	20
656	885	55
656	886	11
887	656	99
656	888	3
889	656	28
656	890	55
656	891	54
656	892	62
893	656	28
894	656	89
656	895	21
896	656	92
897	656	4
898	656	40
899	656	97
658	657	86
659	657	38
657	660	93
661	657	92
657	662	51
663	657	27
657	664	95
665	657	45
657	666	44
657	667	4
668	657	75
669	657	55
670	657	95
671	657	51
657	672	21
657	673	3
674	657	48
657	675	5
657	676	78
677	657	40
657	678	93
679	657	64
657	680	75
657	681	80
682	657	17
657	683	22
657	684	33
657	685	97
657	686	6
687	657	20
688	657	41
657	689	32
657	690	85
691	657	63
692	657	86
657	693	57
694	657	94
695	657	54
657	696	81
657	697	95
657	698	60
657	699	96
700	657	85
701	657	30
702	657	9
657	703	32
704	657	55
705	657	86
657	706	34
707	657	65
657	708	28
657	709	18
657	710	30
711	657	38
712	657	69
713	657	33
714	657	97
715	657	10
716	657	46
717	657	76
657	718	83
657	719	68
657	720	50
657	721	25
722	657	1
657	723	55
657	724	74
657	725	51
657	726	97
657	727	49
657	728	93
729	657	6
730	657	5
657	731	40
657	732	91
657	733	24
734	657	78
657	735	88
736	657	53
657	737	16
657	738	26
657	739	34
657	740	56
657	741	54
657	742	73
743	657	20
657	744	85
657	745	7
657	746	47
657	747	3
657	748	32
657	749	39
750	657	50
751	657	50
657	752	64
753	657	85
657	754	58
755	657	4
756	657	45
657	757	18
657	758	65
657	759	84
760	657	83
657	761	41
657	762	16
657	763	83
657	764	11
657	765	61
657	766	97
657	767	2
768	657	64
657	769	16
770	657	56
657	771	93
772	657	48
773	657	19
657	774	40
657	775	16
657	776	11
657	777	34
657	778	34
779	657	52
780	657	51
657	781	17
782	657	100
657	783	31
784	657	17
657	785	55
657	786	61
657	787	12
788	657	48
657	789	27
790	657	69
657	791	61
657	792	43
657	793	64
657	794	19
657	795	19
796	657	52
797	657	82
798	657	24
657	799	20
657	800	10
657	801	82
657	802	70
803	657	34
657	804	43
805	657	73
806	657	55
807	657	88
808	657	11
657	809	12
657	810	68
657	811	88
812	657	92
657	813	95
657	814	24
815	657	67
657	816	54
657	817	16
818	657	66
657	819	93
820	657	17
821	657	29
822	657	14
823	657	74
657	824	5
825	657	80
826	657	50
657	827	82
828	657	42
829	657	82
657	830	48
657	831	12
832	657	25
833	657	47
657	834	31
657	835	25
836	657	9
837	657	97
657	838	3
657	839	28
840	657	53
841	657	47
842	657	13
843	657	88
844	657	61
657	845	11
846	657	79
657	847	14
657	848	60
657	849	50
850	657	44
851	657	3
852	657	49
657	853	64
854	657	35
657	855	13
856	657	46
657	857	92
858	657	29
657	859	21
860	657	5
657	861	77
862	657	95
657	863	47
657	864	43
865	657	46
657	866	85
867	657	46
657	868	2
869	657	22
870	657	4
871	657	26
872	657	49
657	873	10
874	657	83
657	875	72
876	657	59
877	657	23
878	657	53
879	657	52
880	657	25
881	657	79
882	657	12
657	883	12
657	884	29
657	885	88
886	657	33
657	887	28
888	657	44
657	889	41
890	657	91
891	657	64
657	892	85
893	657	100
894	657	85
895	657	21
896	657	78
897	657	15
657	898	24
657	899	21
658	659	2
658	660	32
658	661	41
662	658	92
658	663	52
658	664	14
658	665	99
666	658	72
658	667	11
658	668	10
658	669	37
670	658	24
658	671	83
658	672	91
673	658	73
674	658	2
675	658	99
658	676	18
677	658	43
678	658	31
679	658	20
658	680	73
658	681	88
682	658	14
683	658	18
684	658	74
658	685	6
686	658	90
658	687	48
688	658	98
658	689	25
690	658	89
658	691	81
658	692	35
658	693	31
694	658	8
658	695	16
696	658	2
658	697	76
698	658	99
699	658	64
658	700	37
658	701	47
702	658	35
658	703	5
658	704	12
705	658	44
658	706	99
658	707	25
708	658	81
658	709	31
710	658	32
658	711	71
712	658	2
713	658	89
714	658	21
658	715	64
658	716	71
658	717	45
658	718	74
719	658	47
720	658	72
658	721	48
658	722	95
723	658	99
724	658	88
725	658	21
726	658	8
658	727	11
658	728	58
729	658	35
658	730	75
658	731	89
658	732	19
658	733	8
734	658	17
735	658	70
658	736	40
658	737	25
658	738	37
658	739	98
658	740	66
741	658	94
742	658	30
658	743	99
658	744	80
658	745	74
658	746	11
747	658	7
748	658	20
658	749	86
750	658	84
658	751	42
658	752	52
658	753	64
754	658	35
755	658	44
658	756	2
757	658	96
658	758	61
759	658	7
658	760	35
658	761	51
762	658	98
658	763	16
658	764	28
658	765	68
658	766	30
658	767	68
658	768	7
658	769	31
770	658	1
658	771	65
772	658	8
658	773	98
774	658	24
658	775	82
658	776	25
777	658	42
658	778	25
779	658	55
658	780	35
658	781	50
658	782	30
658	783	41
784	658	87
658	785	98
786	658	77
787	658	24
658	788	42
789	658	68
658	790	58
791	658	54
658	792	87
658	793	14
794	658	13
658	795	100
796	658	89
658	797	79
658	798	98
799	658	94
800	658	79
801	658	58
658	802	82
658	803	32
804	658	99
805	658	71
658	806	71
807	658	2
658	808	31
658	809	74
810	658	47
811	658	73
812	658	83
813	658	53
814	658	14
658	815	23
658	816	64
658	817	22
658	818	72
658	819	8
820	658	26
821	658	48
822	658	57
823	658	2
824	658	8
825	658	28
826	658	12
658	827	81
828	658	8
829	658	23
830	658	36
831	658	48
832	658	98
658	833	55
834	658	54
835	658	26
836	658	83
658	837	76
838	658	91
839	658	53
658	840	90
841	658	65
842	658	37
843	658	83
658	844	49
845	658	42
658	846	32
847	658	14
848	658	75
849	658	55
850	658	14
658	851	50
852	658	92
658	853	48
854	658	8
658	855	17
658	856	26
857	658	14
658	858	58
658	859	30
860	658	88
861	658	51
862	658	57
863	658	6
658	864	40
658	865	82
866	658	31
658	867	3
658	868	93
869	658	6
870	658	32
871	658	30
872	658	64
658	873	28
658	874	34
658	875	66
876	658	7
658	877	34
878	658	46
879	658	9
880	658	12
658	881	69
882	658	73
658	883	36
884	658	64
658	885	13
658	886	56
658	887	66
658	888	72
658	889	76
658	890	69
891	658	37
892	658	6
658	893	9
658	894	2
895	658	52
896	658	79
897	658	18
658	898	42
899	658	3
660	659	44
661	659	89
662	659	37
659	663	8
664	659	55
665	659	90
666	659	60
667	659	91
668	659	52
669	659	8
659	670	43
659	671	44
659	672	40
673	659	81
659	674	2
659	675	100
676	659	85
677	659	51
659	678	9
659	679	25
659	680	82
681	659	65
659	682	31
659	683	17
659	684	36
685	659	9
659	686	68
659	687	10
688	659	33
689	659	56
659	690	59
659	691	62
692	659	40
693	659	15
694	659	44
659	695	33
659	696	66
659	697	28
698	659	41
659	699	52
659	700	60
659	701	77
702	659	70
703	659	64
704	659	22
659	705	27
659	706	93
707	659	8
659	708	19
659	709	37
659	710	67
711	659	10
712	659	60
713	659	14
714	659	81
659	715	79
716	659	97
659	717	65
659	718	54
659	719	44
659	720	85
659	721	4
722	659	34
659	723	72
724	659	38
725	659	11
659	726	83
727	659	92
728	659	2
729	659	34
659	730	86
659	731	3
659	732	68
733	659	20
734	659	36
735	659	19
736	659	98
659	737	90
738	659	22
659	739	46
740	659	82
741	659	12
659	742	94
743	659	81
744	659	47
659	745	74
746	659	99
659	747	85
748	659	1
659	749	54
659	750	19
659	751	26
752	659	24
753	659	21
754	659	27
659	755	81
756	659	81
757	659	99
659	758	83
659	759	45
760	659	74
761	659	47
762	659	15
659	763	83
764	659	91
765	659	14
659	766	17
767	659	70
768	659	5
769	659	3
770	659	36
771	659	24
772	659	10
659	773	15
774	659	13
659	775	34
776	659	86
659	777	78
778	659	76
659	779	88
780	659	77
781	659	87
782	659	46
783	659	1
659	784	41
659	785	79
786	659	45
787	659	93
659	788	33
789	659	68
659	790	100
659	791	96
659	792	58
793	659	91
659	794	23
659	795	59
659	796	70
797	659	3
659	798	9
799	659	81
659	800	18
801	659	45
802	659	68
659	803	45
804	659	28
659	805	19
659	806	77
807	659	41
659	808	93
809	659	6
810	659	82
659	811	100
812	659	4
813	659	5
659	814	16
659	815	23
659	816	28
817	659	3
659	818	73
819	659	9
659	820	43
659	821	5
659	822	81
659	823	53
824	659	6
659	825	8
826	659	20
827	659	89
659	828	95
659	829	26
830	659	7
831	659	61
832	659	85
833	659	81
834	659	58
659	835	33
659	836	12
837	659	28
838	659	2
839	659	82
840	659	17
659	841	89
842	659	31
843	659	58
659	844	54
845	659	51
846	659	37
847	659	85
848	659	17
849	659	29
659	850	43
659	851	79
852	659	14
853	659	99
854	659	8
659	855	65
659	856	35
659	857	15
659	858	60
659	859	88
659	860	80
861	659	59
862	659	1
863	659	20
864	659	19
865	659	58
659	866	58
867	659	3
868	659	56
869	659	77
659	870	28
871	659	9
872	659	13
873	659	3
874	659	84
659	875	20
659	876	48
877	659	31
659	878	81
659	879	56
659	880	41
659	881	12
659	882	95
659	883	17
659	884	34
659	885	1
659	886	83
887	659	90
888	659	100
889	659	51
659	890	40
891	659	24
892	659	57
893	659	76
659	894	9
895	659	84
659	896	7
897	659	37
659	898	64
899	659	29
660	661	78
662	660	2
663	660	27
664	660	18
660	665	69
660	666	45
660	667	9
668	660	35
669	660	25
660	670	49
671	660	12
672	660	74
660	673	3
674	660	53
660	675	81
676	660	21
660	677	80
678	660	64
679	660	43
660	680	57
681	660	61
660	682	34
683	660	72
660	684	61
685	660	8
686	660	15
660	687	8
688	660	11
689	660	1
660	690	94
660	691	52
660	692	10
660	693	77
694	660	5
660	695	62
696	660	10
697	660	13
660	698	27
660	699	90
700	660	80
660	701	49
660	702	14
660	703	89
660	704	25
705	660	75
660	706	39
660	707	64
708	660	89
709	660	78
660	710	3
711	660	84
712	660	38
713	660	11
660	714	100
660	715	7
660	716	19
660	717	39
660	718	12
719	660	74
720	660	39
660	721	61
660	722	56
660	723	41
724	660	30
725	660	78
660	726	83
660	727	94
728	660	59
660	729	42
730	660	4
660	731	55
732	660	18
660	733	33
734	660	94
660	735	33
736	660	64
737	660	70
738	660	35
660	739	89
660	740	31
741	660	47
660	742	4
660	743	61
744	660	14
660	745	81
660	746	98
747	660	47
660	748	6
749	660	73
750	660	40
751	660	74
752	660	11
753	660	16
660	754	32
755	660	96
660	756	6
757	660	88
660	758	39
759	660	79
760	660	46
660	761	19
660	762	21
763	660	39
764	660	36
765	660	12
660	766	92
767	660	28
660	768	54
769	660	31
770	660	60
660	771	76
660	772	93
773	660	20
774	660	12
775	660	96
660	776	35
777	660	8
778	660	96
779	660	2
780	660	90
660	781	91
660	782	98
783	660	6
784	660	42
785	660	61
660	786	77
787	660	61
660	788	68
789	660	35
790	660	35
791	660	97
792	660	32
793	660	17
794	660	33
795	660	27
660	796	16
797	660	38
798	660	77
799	660	50
800	660	65
801	660	42
660	802	43
803	660	89
804	660	70
805	660	51
806	660	9
660	807	99
808	660	63
660	809	58
660	810	5
660	811	29
812	660	64
660	813	52
814	660	23
815	660	92
660	816	26
817	660	65
660	818	100
819	660	56
660	820	45
660	821	67
660	822	67
660	823	28
824	660	76
660	825	39
660	826	13
827	660	47
828	660	93
829	660	88
660	830	16
660	831	71
660	832	76
660	833	88
834	660	100
835	660	72
660	836	17
660	837	15
838	660	75
660	839	15
840	660	65
841	660	9
660	842	94
660	843	92
660	844	6
660	845	76
660	846	15
847	660	53
848	660	26
849	660	31
850	660	88
851	660	81
852	660	21
660	853	85
854	660	100
660	855	44
856	660	17
660	857	61
660	858	85
660	859	71
660	860	27
861	660	52
660	862	42
660	863	58
660	864	39
865	660	24
660	866	94
867	660	80
660	868	80
660	869	40
660	870	21
660	871	44
660	872	48
873	660	4
660	874	38
875	660	39
660	876	25
877	660	100
660	878	73
879	660	5
880	660	14
881	660	99
882	660	46
660	883	11
884	660	37
885	660	44
886	660	94
887	660	44
888	660	69
660	889	95
890	660	16
891	660	18
892	660	1
660	893	13
894	660	87
895	660	72
660	896	46
897	660	42
898	660	70
660	899	79
661	662	62
663	661	7
661	664	92
665	661	54
666	661	94
661	667	88
668	661	2
669	661	25
670	661	50
661	671	78
672	661	94
673	661	88
661	674	38
661	675	13
676	661	93
661	677	3
661	678	23
661	679	16
661	680	76
681	661	57
682	661	47
683	661	90
661	684	95
685	661	50
686	661	61
661	687	68
688	661	82
689	661	6
690	661	65
691	661	71
692	661	55
661	693	79
661	694	55
695	661	83
696	661	32
661	697	100
661	698	26
699	661	12
661	700	93
701	661	52
702	661	99
703	661	88
704	661	9
661	705	73
661	706	50
661	707	54
708	661	66
709	661	57
661	710	69
711	661	98
661	712	6
661	713	75
714	661	46
715	661	29
716	661	57
661	717	73
718	661	2
719	661	39
720	661	23
661	721	41
722	661	100
661	723	42
661	724	26
725	661	37
726	661	79
661	727	89
728	661	47
729	661	40
661	730	8
731	661	96
661	732	76
733	661	66
661	734	86
735	661	94
661	736	15
737	661	93
661	738	78
661	739	37
740	661	49
741	661	85
742	661	53
743	661	69
661	744	42
661	745	14
746	661	100
747	661	68
661	748	50
749	661	40
661	750	16
661	751	65
752	661	39
661	753	92
661	754	35
755	661	55
661	756	42
757	661	21
758	661	74
759	661	63
661	760	48
761	661	88
661	762	76
763	661	29
661	764	55
661	765	92
661	766	45
661	767	11
661	768	39
661	769	41
770	661	90
771	661	14
661	772	41
661	773	75
774	661	81
775	661	94
661	776	73
777	661	21
661	778	16
779	661	32
661	780	44
661	781	47
782	661	16
661	783	70
661	784	26
661	785	66
786	661	58
787	661	50
661	788	12
661	789	74
661	790	72
791	661	67
661	792	73
793	661	21
661	794	74
661	795	69
661	796	57
661	797	97
798	661	34
799	661	7
661	800	10
661	801	38
661	802	63
661	803	42
661	804	59
661	805	30
661	806	12
661	807	27
661	808	90
661	809	38
810	661	74
811	661	48
812	661	53
813	661	70
661	814	72
815	661	35
661	816	43
661	817	30
818	661	98
661	819	32
820	661	92
661	821	90
661	822	30
823	661	80
824	661	95
825	661	11
826	661	54
661	827	15
661	828	86
661	829	31
830	661	4
661	831	38
832	661	52
833	661	67
661	834	43
661	835	80
836	661	34
837	661	27
661	838	97
839	661	10
840	661	83
841	661	99
661	842	30
661	843	12
661	844	41
661	845	28
846	661	45
847	661	23
848	661	15
849	661	17
661	850	57
851	661	80
661	852	21
853	661	99
661	854	26
855	661	35
856	661	85
661	857	25
661	858	76
661	859	64
661	860	68
661	861	84
661	862	27
661	863	13
661	864	92
865	661	75
866	661	23
661	867	56
661	868	11
661	869	27
870	661	78
871	661	98
872	661	36
661	873	37
661	874	49
875	661	93
876	661	89
877	661	51
878	661	23
879	661	22
661	880	2
661	881	51
882	661	12
883	661	75
884	661	20
661	885	86
661	886	65
661	887	51
661	888	80
661	889	57
890	661	72
661	891	50
892	661	4
661	893	94
661	894	67
661	895	27
896	661	87
661	897	97
898	661	32
899	661	71
663	662	90
664	662	95
662	665	22
666	662	8
662	667	38
668	662	76
662	669	65
670	662	94
662	671	93
662	672	17
673	662	47
674	662	69
675	662	91
662	676	20
677	662	16
678	662	31
662	679	60
680	662	71
662	681	76
682	662	68
662	683	15
684	662	97
662	685	82
686	662	80
662	687	17
688	662	43
662	689	79
662	690	60
662	691	92
662	692	38
693	662	8
694	662	24
662	695	78
662	696	46
662	697	85
698	662	3
699	662	73
662	700	35
662	701	55
702	662	87
662	703	28
704	662	11
705	662	15
662	706	23
707	662	74
662	708	4
662	709	91
662	710	38
711	662	94
662	712	93
713	662	9
714	662	11
662	715	27
662	716	30
717	662	22
718	662	62
719	662	73
720	662	55
721	662	9
722	662	17
662	723	32
724	662	90
662	725	65
726	662	87
662	727	71
728	662	7
662	729	47
662	730	35
731	662	60
662	732	100
733	662	71
734	662	17
735	662	59
662	736	32
662	737	89
738	662	60
662	739	72
662	740	46
741	662	39
742	662	84
662	743	89
744	662	66
662	745	42
746	662	91
747	662	15
748	662	68
749	662	45
750	662	41
662	751	92
752	662	4
662	753	61
754	662	49
755	662	58
756	662	13
662	757	85
758	662	68
759	662	46
662	760	13
662	761	80
762	662	45
662	763	48
662	764	77
765	662	6
766	662	94
767	662	57
662	768	94
769	662	79
770	662	13
662	771	73
772	662	51
773	662	63
774	662	28
775	662	30
662	776	80
777	662	37
778	662	8
779	662	80
780	662	51
662	781	13
662	782	96
662	783	7
784	662	5
785	662	57
786	662	32
787	662	59
788	662	91
789	662	30
790	662	80
662	791	27
792	662	77
662	793	44
794	662	87
662	795	52
662	796	39
797	662	90
662	798	73
662	799	83
800	662	47
662	801	27
802	662	65
662	803	60
662	804	51
662	805	78
806	662	66
662	807	16
808	662	8
809	662	24
662	810	78
662	811	18
662	812	14
662	813	64
814	662	47
815	662	2
662	816	85
662	817	18
818	662	26
819	662	87
820	662	35
662	821	35
662	822	34
823	662	21
662	824	95
825	662	27
826	662	11
827	662	21
828	662	18
662	829	65
662	830	67
831	662	76
832	662	60
662	833	60
662	834	52
662	835	22
836	662	42
837	662	38
838	662	98
839	662	64
662	840	98
841	662	46
662	842	42
843	662	60
844	662	22
662	845	72
846	662	15
847	662	40
662	848	17
662	849	84
662	850	12
851	662	93
662	852	90
853	662	72
854	662	51
662	855	85
856	662	3
662	857	38
662	858	45
859	662	35
860	662	10
662	861	9
662	862	2
863	662	93
662	864	45
662	865	66
866	662	34
662	867	74
868	662	44
869	662	70
662	870	60
662	871	2
662	872	10
873	662	75
662	874	91
662	875	71
662	876	99
877	662	23
662	878	55
662	879	70
880	662	17
662	881	87
882	662	57
662	883	93
884	662	25
662	885	57
662	886	50
662	887	90
888	662	17
662	889	75
890	662	8
662	891	73
662	892	34
662	893	80
894	662	69
662	895	73
662	896	58
662	897	20
662	898	20
899	662	33
663	664	40
663	665	78
663	666	57
667	663	45
668	663	47
669	663	74
663	670	34
671	663	78
672	663	33
673	663	8
674	663	95
675	663	19
676	663	81
663	677	84
678	663	14
663	679	4
663	680	33
681	663	45
682	663	87
683	663	25
663	684	96
685	663	31
